,filename,label
8669,aug_8669,0
8670,aug_8670,0
8671,aug_8671,1
8672,aug_8672,1
8673,aug_8673,0
8674,aug_8674,1
8675,aug_8675,1
8676,aug_8676,1
8677,aug_8677,1
8678,aug_8678,1
8679,aug_8679,0
8680,aug_8680,1
8681,aug_8681,1
8682,aug_8682,1
8683,aug_8683,1
8684,aug_8684,1
8685,aug_8685,1
8686,aug_8686,1
8687,aug_8687,1
8688,aug_8688,0
8689,aug_8689,1
8690,aug_8690,1
8691,aug_8691,1
8692,aug_8692,0
8693,aug_8693,1
8694,aug_8694,1
8695,aug_8695,1
8696,aug_8696,1
8697,aug_8697,1
8698,aug_8698,1
8699,aug_8699,1
8700,aug_8700,1
8701,aug_8701,0
8702,aug_8702,1
8703,aug_8703,0
8704,aug_8704,1
8705,aug_8705,1
8706,aug_8706,1
8707,aug_8707,1
8708,aug_8708,1
8709,aug_8709,1
8710,aug_8710,1
8711,aug_8711,0
8712,aug_8712,0
8713,aug_8713,0
8714,aug_8714,1
8715,aug_8715,1
8716,aug_8716,0
8717,aug_8717,1
8718,aug_8718,0
8719,aug_8719,1
8720,aug_8720,1
8721,aug_8721,0
8722,aug_8722,1
8723,aug_8723,0
8724,aug_8724,1
8725,aug_8725,1
8726,aug_8726,1
8727,aug_8727,1
8728,aug_8728,1
8729,aug_8729,0
8730,aug_8730,1
8731,aug_8731,1
8732,aug_8732,0
8733,aug_8733,1
8734,aug_8734,1
8735,aug_8735,1
8736,aug_8736,0
8737,aug_8737,1
8738,aug_8738,0
8739,aug_8739,1
8740,aug_8740,0
8741,aug_8741,1
8742,aug_8742,1
8743,aug_8743,1
8744,aug_8744,0
8745,aug_8745,0
8746,aug_8746,1
8747,aug_8747,0
8748,aug_8748,0
8749,aug_8749,1
8750,aug_8750,0
8751,aug_8751,1
8752,aug_8752,0
8753,aug_8753,1
8754,aug_8754,0
8755,aug_8755,1
8756,aug_8756,0
8757,aug_8757,1
8758,aug_8758,0
8759,aug_8759,0
8760,aug_8760,1
8761,aug_8761,1
8762,aug_8762,0
8763,aug_8763,0
8764,aug_8764,1
8765,aug_8765,1
8766,aug_8766,1
8767,aug_8767,0
8768,aug_8768,1
8769,aug_8769,1
8770,aug_8770,1
8771,aug_8771,1
8772,aug_8772,1
8773,aug_8773,1
8774,aug_8774,0
8775,aug_8775,0
8776,aug_8776,0
8777,aug_8777,1
8778,aug_8778,1
8779,aug_8779,1
8780,aug_8780,0
8781,aug_8781,1
8782,aug_8782,0
8783,aug_8783,0
8784,aug_8784,0
8785,aug_8785,1
8786,aug_8786,1
8787,aug_8787,1
8788,aug_8788,0
8789,aug_8789,1
8790,aug_8790,1
8791,aug_8791,1
8792,aug_8792,0
8793,aug_8793,0
8794,aug_8794,1
8795,aug_8795,0
8796,aug_8796,0
8797,aug_8797,1
8798,aug_8798,1
8799,aug_8799,0
8800,aug_8800,0
8801,aug_8801,0
8802,aug_8802,0
8803,aug_8803,0
8804,aug_8804,0
8805,aug_8805,0
8806,aug_8806,1
8807,aug_8807,0
8808,aug_8808,0
8809,aug_8809,0
8810,aug_8810,0
8811,aug_8811,0
8812,aug_8812,1
8813,aug_8813,1
8814,aug_8814,0
8815,aug_8815,0
8816,aug_8816,0
8817,aug_8817,1
8818,aug_8818,0
8819,aug_8819,0
8820,aug_8820,0
8821,aug_8821,0
8822,aug_8822,0
8823,aug_8823,1
8824,aug_8824,0
8825,aug_8825,0
8826,aug_8826,0
8827,aug_8827,0
8828,aug_8828,1
8829,aug_8829,0
8830,aug_8830,0
8831,aug_8831,0
8832,aug_8832,0
8833,aug_8833,0
8834,aug_8834,1
8835,aug_8835,1
8836,aug_8836,0
8837,aug_8837,1
8838,aug_8838,0
8839,aug_8839,1
8840,aug_8840,0
8841,aug_8841,0
8842,aug_8842,0
8843,aug_8843,1
8844,aug_8844,0
8845,aug_8845,0
8846,aug_8846,1
8847,aug_8847,0
8848,aug_8848,0
8849,aug_8849,1
8850,aug_8850,1
8851,aug_8851,0
8852,aug_8852,0
8853,aug_8853,1
8854,aug_8854,0
8855,aug_8855,0
8856,aug_8856,0
8857,aug_8857,0
8858,aug_8858,1
8859,aug_8859,0
8860,aug_8860,0
8861,aug_8861,1
8862,aug_8862,0
8863,aug_8863,1
8864,aug_8864,1
8865,aug_8865,0
8866,aug_8866,1
8867,aug_8867,0
8868,aug_8868,1
8869,aug_8869,1
8870,aug_8870,0
8871,aug_8871,0
8872,aug_8872,0
8873,aug_8873,1
8874,aug_8874,1
8875,aug_8875,0
8876,aug_8876,1
8877,aug_8877,0
8878,aug_8878,0
8879,aug_8879,0
8880,aug_8880,0
8881,aug_8881,1
8882,aug_8882,0
8883,aug_8883,0
8884,aug_8884,0
8885,aug_8885,0
8886,aug_8886,0
8887,aug_8887,1
8888,aug_8888,0
8889,aug_8889,0
8890,aug_8890,0
8891,aug_8891,0
8892,aug_8892,0
8893,aug_8893,1
8894,aug_8894,0
8895,aug_8895,0
8896,aug_8896,1
8897,aug_8897,1
8898,aug_8898,0
8899,aug_8899,0
8900,aug_8900,0
8901,aug_8901,0
8902,aug_8902,0
8903,aug_8903,0
8904,aug_8904,0
8905,aug_8905,1
8906,aug_8906,0
8907,aug_8907,0
8908,aug_8908,0
8909,aug_8909,0
8910,aug_8910,0
8911,aug_8911,1
8912,aug_8912,1
8913,aug_8913,0
8914,aug_8914,0
8915,aug_8915,0
8916,aug_8916,1
8917,aug_8917,0
8918,aug_8918,0
8919,aug_8919,0
8920,aug_8920,0
8921,aug_8921,0
8922,aug_8922,1
8923,aug_8923,0
8924,aug_8924,0
8925,aug_8925,0
8926,aug_8926,0
8927,aug_8927,1
8928,aug_8928,0
8929,aug_8929,0
8930,aug_8930,0
8931,aug_8931,0
8932,aug_8932,0
8933,aug_8933,1
8934,aug_8934,1
8935,aug_8935,0
8936,aug_8936,1
8937,aug_8937,0
8938,aug_8938,1
8939,aug_8939,0
8940,aug_8940,0
8941,aug_8941,0
8942,aug_8942,1
8943,aug_8943,0
8944,aug_8944,0
8945,aug_8945,1
8946,aug_8946,0
8947,aug_8947,0
8948,aug_8948,1
8949,aug_8949,1
8950,aug_8950,0
8951,aug_8951,0
8952,aug_8952,1
8953,aug_8953,0
8954,aug_8954,0
8955,aug_8955,0
8956,aug_8956,0
8957,aug_8957,1
8958,aug_8958,0
8959,aug_8959,0
8960,aug_8960,1
8961,aug_8961,0
8962,aug_8962,1
8963,aug_8963,1
8964,aug_8964,0
8965,aug_8965,1
8966,aug_8966,0
8967,aug_8967,1
8968,aug_8968,1
8969,aug_8969,0
8970,aug_8970,0
8971,aug_8971,0
8972,aug_8972,1
8973,aug_8973,1
8974,aug_8974,0
8975,aug_8975,1
8976,aug_8976,0
8977,aug_8977,0
8978,aug_8978,0
8979,aug_8979,0
8980,aug_8980,1
8981,aug_8981,0
8982,aug_8982,0
8983,aug_8983,0
8984,aug_8984,0
8985,aug_8985,0
8986,aug_8986,1
8987,aug_8987,0
8988,aug_8988,0
8989,aug_8989,0
8990,aug_8990,1
8991,aug_8991,0
8992,aug_8992,1
8993,aug_8993,1
8994,aug_8994,0
8995,aug_8995,0
8996,aug_8996,0
8997,aug_8997,0
8998,aug_8998,1
8999,aug_8999,0
9000,aug_9000,1
9001,aug_9001,1
9002,aug_9002,1
9003,aug_9003,1
9004,aug_9004,0
9005,aug_9005,0
9006,aug_9006,1
9007,aug_9007,1
9008,aug_9008,1
9009,aug_9009,0
9010,aug_9010,0
9011,aug_9011,0
9012,aug_9012,1
9013,aug_9013,1
9014,aug_9014,0
9015,aug_9015,0
9016,aug_9016,0
9017,aug_9017,1
9018,aug_9018,0
9019,aug_9019,0
9020,aug_9020,0
9021,aug_9021,1
9022,aug_9022,1
9023,aug_9023,1
9024,aug_9024,1
9025,aug_9025,1
9026,aug_9026,1
9027,aug_9027,1
9028,aug_9028,1
9029,aug_9029,0
9030,aug_9030,0
9031,aug_9031,1
9032,aug_9032,0
9033,aug_9033,0
9034,aug_9034,0
9035,aug_9035,1
9036,aug_9036,1
9037,aug_9037,1
9038,aug_9038,1
9039,aug_9039,0
9040,aug_9040,1
9041,aug_9041,1
9042,aug_9042,1
9043,aug_9043,0
9044,aug_9044,0
9045,aug_9045,1
9046,aug_9046,0
9047,aug_9047,1
9048,aug_9048,0
9049,aug_9049,1
9050,aug_9050,0
9051,aug_9051,1
9052,aug_9052,0
9053,aug_9053,1
9054,aug_9054,1
9055,aug_9055,1
9056,aug_9056,1
9057,aug_9057,1
9058,aug_9058,1
9059,aug_9059,1
9060,aug_9060,1
9061,aug_9061,0
9062,aug_9062,1
9063,aug_9063,0
9064,aug_9064,0
9065,aug_9065,0
9066,aug_9066,0
9067,aug_9067,1
9068,aug_9068,0
9069,aug_9069,1
9070,aug_9070,0
9071,aug_9071,0
9072,aug_9072,1
9073,aug_9073,1
9074,aug_9074,1
9075,aug_9075,0
9076,aug_9076,1
9077,aug_9077,1
9078,aug_9078,0
9079,aug_9079,1
9080,aug_9080,0
9081,aug_9081,1
9082,aug_9082,1
9083,aug_9083,1
9084,aug_9084,1
9085,aug_9085,1
9086,aug_9086,1
9087,aug_9087,1
9088,aug_9088,0
9089,aug_9089,0
9090,aug_9090,1
9091,aug_9091,0
9092,aug_9092,1
9093,aug_9093,1
9094,aug_9094,0
9095,aug_9095,0
9096,aug_9096,0
9097,aug_9097,0
9098,aug_9098,1
9099,aug_9099,0
9100,aug_9100,1
9101,aug_9101,1
9102,aug_9102,1
9103,aug_9103,1
9104,aug_9104,0
9105,aug_9105,0
9106,aug_9106,1
9107,aug_9107,1
9108,aug_9108,1
9109,aug_9109,0
9110,aug_9110,0
9111,aug_9111,0
9112,aug_9112,1
9113,aug_9113,1
9114,aug_9114,0
9115,aug_9115,0
9116,aug_9116,0
9117,aug_9117,1
9118,aug_9118,0
9119,aug_9119,0
9120,aug_9120,0
9121,aug_9121,1
9122,aug_9122,1
9123,aug_9123,1
9124,aug_9124,1
9125,aug_9125,1
9126,aug_9126,1
9127,aug_9127,1
9128,aug_9128,1
9129,aug_9129,0
9130,aug_9130,0
9131,aug_9131,1
9132,aug_9132,0
9133,aug_9133,0
9134,aug_9134,0
9135,aug_9135,1
9136,aug_9136,1
9137,aug_9137,1
9138,aug_9138,1
9139,aug_9139,0
9140,aug_9140,1
9141,aug_9141,1
9142,aug_9142,1
9143,aug_9143,0
9144,aug_9144,0
9145,aug_9145,1
9146,aug_9146,0
9147,aug_9147,1
9148,aug_9148,0
9149,aug_9149,1
9150,aug_9150,0
9151,aug_9151,1
9152,aug_9152,0
9153,aug_9153,1
9154,aug_9154,1
9155,aug_9155,1
9156,aug_9156,1
9157,aug_9157,1
9158,aug_9158,1
9159,aug_9159,1
9160,aug_9160,1
9161,aug_9161,0
9162,aug_9162,1
9163,aug_9163,0
9164,aug_9164,0
9165,aug_9165,0
9166,aug_9166,0
9167,aug_9167,1
9168,aug_9168,0
9169,aug_9169,1
9170,aug_9170,0
9171,aug_9171,0
9172,aug_9172,1
9173,aug_9173,1
9174,aug_9174,1
9175,aug_9175,0
9176,aug_9176,1
9177,aug_9177,1
9178,aug_9178,0
9179,aug_9179,1
9180,aug_9180,0
9181,aug_9181,1
9182,aug_9182,1
9183,aug_9183,1
9184,aug_9184,1
9185,aug_9185,1
9186,aug_9186,1
9187,aug_9187,1
9188,aug_9188,0
9189,aug_9189,0
9190,aug_9190,0
9191,aug_9191,1
9192,aug_9192,1
9193,aug_9193,1
9194,aug_9194,1
9195,aug_9195,1
9196,aug_9196,1
9197,aug_9197,1
9198,aug_9198,1
9199,aug_9199,0
9200,aug_9200,1
9201,aug_9201,0
9202,aug_9202,1
9203,aug_9203,1
9204,aug_9204,1
9205,aug_9205,1
9206,aug_9206,1
9207,aug_9207,1
9208,aug_9208,1
9209,aug_9209,0
9210,aug_9210,0
9211,aug_9211,1
9212,aug_9212,0
9213,aug_9213,1
9214,aug_9214,1
9215,aug_9215,1
9216,aug_9216,1
9217,aug_9217,1
9218,aug_9218,1
9219,aug_9219,0
9220,aug_9220,1
9221,aug_9221,0
9222,aug_9222,1
9223,aug_9223,1
9224,aug_9224,0
9225,aug_9225,1
9226,aug_9226,1
9227,aug_9227,1
9228,aug_9228,1
9229,aug_9229,1
9230,aug_9230,1
9231,aug_9231,1
9232,aug_9232,1
9233,aug_9233,0
9234,aug_9234,1
9235,aug_9235,0
9236,aug_9236,0
9237,aug_9237,1
9238,aug_9238,0
9239,aug_9239,1
9240,aug_9240,1
9241,aug_9241,1
9242,aug_9242,1
9243,aug_9243,0
9244,aug_9244,1
9245,aug_9245,1
9246,aug_9246,1
9247,aug_9247,1
9248,aug_9248,1
9249,aug_9249,1
9250,aug_9250,1
9251,aug_9251,0
9252,aug_9252,1
9253,aug_9253,1
9254,aug_9254,1
9255,aug_9255,1
9256,aug_9256,1
9257,aug_9257,1
9258,aug_9258,0
9259,aug_9259,1
9260,aug_9260,1
9261,aug_9261,1
9262,aug_9262,0
9263,aug_9263,0
9264,aug_9264,1
9265,aug_9265,0
9266,aug_9266,1
9267,aug_9267,1
9268,aug_9268,0
9269,aug_9269,1
9270,aug_9270,0
9271,aug_9271,0
9272,aug_9272,1
9273,aug_9273,1
9274,aug_9274,1
9275,aug_9275,1
9276,aug_9276,1
9277,aug_9277,1
9278,aug_9278,1
9279,aug_9279,0
9280,aug_9280,0
9281,aug_9281,0
9282,aug_9282,1
9283,aug_9283,0
9284,aug_9284,1
9285,aug_9285,1
9286,aug_9286,0
9287,aug_9287,1
9288,aug_9288,1
9289,aug_9289,1
9290,aug_9290,1
9291,aug_9291,1
9292,aug_9292,1
9293,aug_9293,0
9294,aug_9294,1
9295,aug_9295,1
9296,aug_9296,1
9297,aug_9297,1
9298,aug_9298,1
9299,aug_9299,1
9300,aug_9300,0
9301,aug_9301,0
9302,aug_9302,0
9303,aug_9303,1
9304,aug_9304,0
9305,aug_9305,1
9306,aug_9306,0
9307,aug_9307,0
9308,aug_9308,1
9309,aug_9309,0
9310,aug_9310,0
9311,aug_9311,0
9312,aug_9312,1
9313,aug_9313,1
9314,aug_9314,0
9315,aug_9315,1
9316,aug_9316,1
9317,aug_9317,1
9318,aug_9318,0
9319,aug_9319,0
9320,aug_9320,1
9321,aug_9321,1
9322,aug_9322,1
9323,aug_9323,0
9324,aug_9324,1
9325,aug_9325,1
9326,aug_9326,0
9327,aug_9327,1
9328,aug_9328,1
9329,aug_9329,1
9330,aug_9330,0
9331,aug_9331,1
9332,aug_9332,0
9333,aug_9333,1
9334,aug_9334,1
9335,aug_9335,1
9336,aug_9336,1
9337,aug_9337,0
9338,aug_9338,1
9339,aug_9339,1
9340,aug_9340,1
9341,aug_9341,1
9342,aug_9342,0
9343,aug_9343,0
9344,aug_9344,1
9345,aug_9345,1
9346,aug_9346,1
9347,aug_9347,1
9348,aug_9348,0
9349,aug_9349,1
9350,aug_9350,0
9351,aug_9351,1
9352,aug_9352,0
9353,aug_9353,1
9354,aug_9354,0
9355,aug_9355,1
9356,aug_9356,0
9357,aug_9357,1
9358,aug_9358,1
9359,aug_9359,0
9360,aug_9360,0
9361,aug_9361,1
9362,aug_9362,0
9363,aug_9363,0
9364,aug_9364,1
9365,aug_9365,0
9366,aug_9366,0
9367,aug_9367,1
9368,aug_9368,1
9369,aug_9369,1
9370,aug_9370,1
9371,aug_9371,1
9372,aug_9372,0
9373,aug_9373,1
9374,aug_9374,0
9375,aug_9375,1
9376,aug_9376,1
9377,aug_9377,1
9378,aug_9378,1
9379,aug_9379,1
9380,aug_9380,1
9381,aug_9381,1
9382,aug_9382,1
9383,aug_9383,0
9384,aug_9384,1
9385,aug_9385,0
9386,aug_9386,1
9387,aug_9387,1
9388,aug_9388,1
9389,aug_9389,1
9390,aug_9390,1
9391,aug_9391,1
9392,aug_9392,1
9393,aug_9393,0
9394,aug_9394,0
9395,aug_9395,1
9396,aug_9396,0
9397,aug_9397,1
9398,aug_9398,1
9399,aug_9399,1
9400,aug_9400,1
9401,aug_9401,1
9402,aug_9402,1
9403,aug_9403,0
9404,aug_9404,1
9405,aug_9405,0
9406,aug_9406,1
9407,aug_9407,1
9408,aug_9408,0
9409,aug_9409,1
9410,aug_9410,1
9411,aug_9411,1
9412,aug_9412,1
9413,aug_9413,1
9414,aug_9414,1
9415,aug_9415,1
9416,aug_9416,1
9417,aug_9417,0
9418,aug_9418,1
9419,aug_9419,0
9420,aug_9420,0
9421,aug_9421,1
9422,aug_9422,0
9423,aug_9423,1
9424,aug_9424,1
9425,aug_9425,1
9426,aug_9426,1
9427,aug_9427,0
9428,aug_9428,1
9429,aug_9429,1
9430,aug_9430,1
9431,aug_9431,1
9432,aug_9432,1
9433,aug_9433,1
9434,aug_9434,1
9435,aug_9435,0
9436,aug_9436,1
9437,aug_9437,1
9438,aug_9438,1
9439,aug_9439,1
9440,aug_9440,1
9441,aug_9441,1
9442,aug_9442,0
9443,aug_9443,1
9444,aug_9444,1
9445,aug_9445,1
9446,aug_9446,0
9447,aug_9447,0
9448,aug_9448,1
9449,aug_9449,0
9450,aug_9450,1
9451,aug_9451,1
9452,aug_9452,0
9453,aug_9453,1
9454,aug_9454,0
9455,aug_9455,0
9456,aug_9456,1
9457,aug_9457,1
9458,aug_9458,1
9459,aug_9459,1
9460,aug_9460,1
9461,aug_9461,1
9462,aug_9462,1
9463,aug_9463,0
9464,aug_9464,0
9465,aug_9465,0
9466,aug_9466,1
9467,aug_9467,0
9468,aug_9468,1
9469,aug_9469,1
9470,aug_9470,0
9471,aug_9471,1
9472,aug_9472,1
9473,aug_9473,1
9474,aug_9474,1
9475,aug_9475,1
9476,aug_9476,1
9477,aug_9477,0
9478,aug_9478,1
9479,aug_9479,1
9480,aug_9480,1
9481,aug_9481,1
9482,aug_9482,1
9483,aug_9483,1
9484,aug_9484,0
9485,aug_9485,0
9486,aug_9486,0
9487,aug_9487,1
9488,aug_9488,0
9489,aug_9489,1
9490,aug_9490,0
9491,aug_9491,0
9492,aug_9492,1
9493,aug_9493,0
9494,aug_9494,0
9495,aug_9495,0
9496,aug_9496,1
9497,aug_9497,1
9498,aug_9498,0
9499,aug_9499,1
9500,aug_9500,1
9501,aug_9501,1
9502,aug_9502,0
9503,aug_9503,0
9504,aug_9504,1
9505,aug_9505,1
9506,aug_9506,1
9507,aug_9507,0
9508,aug_9508,1
9509,aug_9509,1
9510,aug_9510,0
9511,aug_9511,1
9512,aug_9512,1
9513,aug_9513,1
9514,aug_9514,0
9515,aug_9515,1
9516,aug_9516,0
9517,aug_9517,1
9518,aug_9518,1
9519,aug_9519,1
9520,aug_9520,1
9521,aug_9521,0
9522,aug_9522,1
9523,aug_9523,1
9524,aug_9524,1
9525,aug_9525,1
9526,aug_9526,0
9527,aug_9527,0
9528,aug_9528,1
9529,aug_9529,1
9530,aug_9530,1
9531,aug_9531,1
9532,aug_9532,0
9533,aug_9533,1
9534,aug_9534,0
9535,aug_9535,1
9536,aug_9536,0
9537,aug_9537,1
9538,aug_9538,0
9539,aug_9539,1
9540,aug_9540,0
9541,aug_9541,1
9542,aug_9542,1
9543,aug_9543,0
9544,aug_9544,0
9545,aug_9545,1
9546,aug_9546,0
9547,aug_9547,0
9548,aug_9548,1
9549,aug_9549,0
9550,aug_9550,0
9551,aug_9551,1
9552,aug_9552,1
9553,aug_9553,1
9554,aug_9554,1
9555,aug_9555,1
9556,aug_9556,0
9557,aug_9557,1
9558,aug_9558,1
9559,aug_9559,1
9560,aug_9560,1
9561,aug_9561,0
9562,aug_9562,0
9563,aug_9563,1
9564,aug_9564,1
9565,aug_9565,0
9566,aug_9566,0
9567,aug_9567,1
9568,aug_9568,0
9569,aug_9569,1
9570,aug_9570,1
9571,aug_9571,0
9572,aug_9572,1
9573,aug_9573,0
9574,aug_9574,1
9575,aug_9575,1
9576,aug_9576,0
9577,aug_9577,1
9578,aug_9578,0
9579,aug_9579,1
9580,aug_9580,1
9581,aug_9581,0
9582,aug_9582,1
9583,aug_9583,0
9584,aug_9584,1
9585,aug_9585,1
9586,aug_9586,1
9587,aug_9587,1
9588,aug_9588,1
9589,aug_9589,1
9590,aug_9590,0
9591,aug_9591,1
9592,aug_9592,0
9593,aug_9593,0
9594,aug_9594,1
9595,aug_9595,1
9596,aug_9596,0
9597,aug_9597,0
9598,aug_9598,0
9599,aug_9599,1
9600,aug_9600,1
9601,aug_9601,0
9602,aug_9602,0
9603,aug_9603,1
9604,aug_9604,1
9605,aug_9605,0
9606,aug_9606,1
9607,aug_9607,1
9608,aug_9608,0
9609,aug_9609,0
9610,aug_9610,1
9611,aug_9611,0
9612,aug_9612,1
9613,aug_9613,1
9614,aug_9614,0
9615,aug_9615,1
9616,aug_9616,0
9617,aug_9617,1
9618,aug_9618,0
9619,aug_9619,0
9620,aug_9620,1
9621,aug_9621,1
9622,aug_9622,0
9623,aug_9623,0
9624,aug_9624,0
9625,aug_9625,1
9626,aug_9626,0
9627,aug_9627,1
9628,aug_9628,1
9629,aug_9629,1
9630,aug_9630,1
9631,aug_9631,1
9632,aug_9632,1
9633,aug_9633,0
9634,aug_9634,0
9635,aug_9635,1
9636,aug_9636,1
9637,aug_9637,1
9638,aug_9638,1
9639,aug_9639,0
9640,aug_9640,0
9641,aug_9641,0
9642,aug_9642,1
9643,aug_9643,1
9644,aug_9644,0
9645,aug_9645,0
9646,aug_9646,1
9647,aug_9647,0
9648,aug_9648,0
9649,aug_9649,0
9650,aug_9650,1
9651,aug_9651,0
9652,aug_9652,0
9653,aug_9653,1
9654,aug_9654,1
9655,aug_9655,1
9656,aug_9656,0
9657,aug_9657,0
9658,aug_9658,0
9659,aug_9659,0
9660,aug_9660,0
9661,aug_9661,0
9662,aug_9662,1
9663,aug_9663,0
9664,aug_9664,1
9665,aug_9665,1
9666,aug_9666,0
9667,aug_9667,0
9668,aug_9668,0
9669,aug_9669,0
9670,aug_9670,1
9671,aug_9671,1
9672,aug_9672,1
9673,aug_9673,0
9674,aug_9674,0
9675,aug_9675,1
9676,aug_9676,1
9677,aug_9677,0
9678,aug_9678,0
9679,aug_9679,1
9680,aug_9680,0
9681,aug_9681,0
9682,aug_9682,0
9683,aug_9683,1
9684,aug_9684,1
9685,aug_9685,0
9686,aug_9686,1
9687,aug_9687,0
9688,aug_9688,0
9689,aug_9689,1
9690,aug_9690,1
9691,aug_9691,1
9692,aug_9692,0
9693,aug_9693,0
9694,aug_9694,1
9695,aug_9695,1
9696,aug_9696,0
9697,aug_9697,0
9698,aug_9698,1
9699,aug_9699,0
9700,aug_9700,1
9701,aug_9701,0
9702,aug_9702,0
9703,aug_9703,0
9704,aug_9704,1
9705,aug_9705,1
9706,aug_9706,1
9707,aug_9707,0
9708,aug_9708,0
9709,aug_9709,0
9710,aug_9710,1
9711,aug_9711,1
9712,aug_9712,0
9713,aug_9713,1
9714,aug_9714,1
9715,aug_9715,0
9716,aug_9716,0
9717,aug_9717,1
9718,aug_9718,1
9719,aug_9719,0
9720,aug_9720,1
9721,aug_9721,0
9722,aug_9722,1
9723,aug_9723,0
9724,aug_9724,0
9725,aug_9725,1
9726,aug_9726,1
9727,aug_9727,1
9728,aug_9728,1
9729,aug_9729,0
9730,aug_9730,0
9731,aug_9731,1
9732,aug_9732,1
9733,aug_9733,0
9734,aug_9734,0
9735,aug_9735,1
9736,aug_9736,0
9737,aug_9737,1
9738,aug_9738,1
9739,aug_9739,0
9740,aug_9740,1
9741,aug_9741,0
9742,aug_9742,1
9743,aug_9743,1
9744,aug_9744,0
9745,aug_9745,1
9746,aug_9746,0
9747,aug_9747,1
9748,aug_9748,1
9749,aug_9749,0
9750,aug_9750,1
9751,aug_9751,0
9752,aug_9752,1
9753,aug_9753,1
9754,aug_9754,1
9755,aug_9755,1
9756,aug_9756,1
9757,aug_9757,1
9758,aug_9758,0
9759,aug_9759,1
9760,aug_9760,0
9761,aug_9761,0
9762,aug_9762,1
9763,aug_9763,1
9764,aug_9764,0
9765,aug_9765,0
9766,aug_9766,0
9767,aug_9767,1
9768,aug_9768,1
9769,aug_9769,0
9770,aug_9770,0
9771,aug_9771,1
9772,aug_9772,1
9773,aug_9773,0
9774,aug_9774,1
9775,aug_9775,1
9776,aug_9776,0
9777,aug_9777,0
9778,aug_9778,1
9779,aug_9779,0
9780,aug_9780,1
9781,aug_9781,1
9782,aug_9782,0
9783,aug_9783,1
9784,aug_9784,0
9785,aug_9785,1
9786,aug_9786,0
9787,aug_9787,0
9788,aug_9788,1
9789,aug_9789,1
9790,aug_9790,0
9791,aug_9791,0
9792,aug_9792,0
9793,aug_9793,1
9794,aug_9794,0
9795,aug_9795,1
9796,aug_9796,1
9797,aug_9797,1
9798,aug_9798,1
9799,aug_9799,1
9800,aug_9800,1
9801,aug_9801,0
9802,aug_9802,0
9803,aug_9803,1
9804,aug_9804,1
9805,aug_9805,1
9806,aug_9806,1
9807,aug_9807,0
9808,aug_9808,0
9809,aug_9809,0
9810,aug_9810,1
9811,aug_9811,1
9812,aug_9812,0
9813,aug_9813,0
9814,aug_9814,1
9815,aug_9815,0
9816,aug_9816,0
9817,aug_9817,0
9818,aug_9818,1
9819,aug_9819,0
9820,aug_9820,0
9821,aug_9821,1
9822,aug_9822,1
9823,aug_9823,1
9824,aug_9824,0
9825,aug_9825,0
9826,aug_9826,0
9827,aug_9827,0
9828,aug_9828,0
9829,aug_9829,0
9830,aug_9830,1
9831,aug_9831,0
9832,aug_9832,1
9833,aug_9833,1
9834,aug_9834,0
9835,aug_9835,0
9836,aug_9836,0
9837,aug_9837,0
9838,aug_9838,1
9839,aug_9839,1
9840,aug_9840,1
9841,aug_9841,0
9842,aug_9842,0
9843,aug_9843,1
9844,aug_9844,1
9845,aug_9845,0
9846,aug_9846,0
9847,aug_9847,1
9848,aug_9848,0
9849,aug_9849,0
9850,aug_9850,0
9851,aug_9851,1
9852,aug_9852,1
9853,aug_9853,0
9854,aug_9854,1
9855,aug_9855,0
9856,aug_9856,0
9857,aug_9857,1
9858,aug_9858,1
9859,aug_9859,1
9860,aug_9860,0
9861,aug_9861,0
9862,aug_9862,1
9863,aug_9863,1
9864,aug_9864,0
9865,aug_9865,0
9866,aug_9866,1
9867,aug_9867,0
9868,aug_9868,1
9869,aug_9869,0
9870,aug_9870,0
9871,aug_9871,0
9872,aug_9872,1
9873,aug_9873,1
9874,aug_9874,1
9875,aug_9875,0
9876,aug_9876,0
9877,aug_9877,0
9878,aug_9878,1
9879,aug_9879,1
9880,aug_9880,0
9881,aug_9881,1
9882,aug_9882,1
9883,aug_9883,0
9884,aug_9884,0
9885,aug_9885,1
9886,aug_9886,1
9887,aug_9887,0
9888,aug_9888,1
9889,aug_9889,0
9890,aug_9890,1
9891,aug_9891,0
9892,aug_9892,0
9893,aug_9893,1
9894,aug_9894,0
9895,aug_9895,1
9896,aug_9896,0
9897,aug_9897,1
9898,aug_9898,1
9899,aug_9899,0
9900,aug_9900,1
9901,aug_9901,0
9902,aug_9902,0
9903,aug_9903,1
9904,aug_9904,1
9905,aug_9905,1
9906,aug_9906,1
9907,aug_9907,0
9908,aug_9908,0
9909,aug_9909,0
9910,aug_9910,1
9911,aug_9911,0
9912,aug_9912,1
9913,aug_9913,0
9914,aug_9914,1
9915,aug_9915,1
9916,aug_9916,0
9917,aug_9917,0
9918,aug_9918,0
9919,aug_9919,1
9920,aug_9920,0
9921,aug_9921,0
9922,aug_9922,0
9923,aug_9923,1
9924,aug_9924,0
9925,aug_9925,1
9926,aug_9926,0
9927,aug_9927,0
9928,aug_9928,1
9929,aug_9929,0
9930,aug_9930,0
9931,aug_9931,1
9932,aug_9932,1
9933,aug_9933,0
9934,aug_9934,0
9935,aug_9935,1
9936,aug_9936,0
9937,aug_9937,0
9938,aug_9938,0
9939,aug_9939,1
9940,aug_9940,0
